reaction,mean,std
EX_ala_L(e),-0.05631808220594563,0.02341597970703754
EX_arg_L(e),-1.2612349627441892,0.109909903025071
EX_asn_L(e),-0.06053994388875167,0.005898477318451403
EX_asp_L(e),-0.06337131557796198,0.008203147981545714
EX_chol(e),-0.00042639193281044643,4.202475635537185e-5
EX_cit(e),11.612598057047757,0.648449108261958
EX_cl(e),5.752553988713771e-14,1.6817016296635975e-13
EX_co2(e),30.944269416529075,1.5137238125386556
EX_glc(e),-9.180783794812646,0.5286650207404128
EX_gln_L(e),-9.112953822723554,0.7400494438186208
EX_glu_L(e),-0.0449415376437982,0.04349556553035571
EX_gly(e),-0.7276388409905792,0.09403409281975725
EX_h(e),193.84086534571682,9.80122992374568
EX_h2o(e),-64.02416104651478,3.414793671127028
EX_ile_L(e),-0.0038419700409696132,0.0003786606698461729
EX_k(e),5.684341886080802e-14,1.0658733731579851e-13
EX_lac_L(e),1.3174187534421549,0.21991257254594596
EX_leu_L(e),-0.00659154239918837,0.0006496557322376188
EX_lys_L(e),-0.9639658711054706,0.07679022599889536
EX_na1(e),-1.8837909010471776e-13,4.509705705028496e-13
EX_nh4(e),21.683435097217274,1.3837808769968813
EX_o2(e),-0.5256712088625158,0.04958742129691461
EX_orn(e),0.5884151620613249,0.28212656964528643
EX_phe_L(e),-0.0020511717212443443,0.00020216140408568371
EX_pi(e),-0.008403205309923834,0.0008282113910379176
EX_pro_L(e),-0.04692036214929075,0.010660511004817283
EX_ser_L(e),-1.0150285139612159,0.08680825762660081
EX_thr_L(e),-0.0045410355479185965,0.00044755985706084947
EX_trp_L(e),-0.0004786953778799159,4.7179730842903886e-5
EX_tyr_L(e),-0.0018036716776604464,0.00017776805086010055
EX_urea(e),0.019779880274830644,0.12954541003085254
EX_val_L(e),-0.004631737159157126,0.0004564993158548397
EX_mal_L(e),-0.011211487522792447,0.0011375003777341216
EX_ha(e),0.00023739986206470576,3.839152407137346e-5
DM_atp_c_,0.0,0.0
DM_gudac_c_,1.2368867079774113,0.19029458750493197
DM_Tyr_ggn_c_,-0.00041338569698609715,4.074287494588057e-5
DM_nadph[c],27.1798882138349,1.323927056375951
DM_nadph[m],62.33565126929101,3.2637752245597094
