reaction,mean,std
EX_ala_L(e),0.06169435149892759,0.0540328658844944
EX_arg_L(e),-0.38451404269613276,0.20843860272703263
EX_asn_L(e),-0.006081930412231552,0.010270961847439737
EX_asp_L(e),-0.008634206242182975,0.015799141087548575
EX_chol(e),-0.0003987067809802625,0.00021254297799210332
EX_cit(e),10.123811940558847,5.332576919814422
EX_cl(e),-5.826450433232821e-14,9.731996498237696e-14
EX_co2(e),13.442954331369807,4.4292024704576916
EX_glc(e),-2.288650347440207,1.082689015754376
EX_gln_L(e),-3.8107886017185653,1.5771444757914144
EX_glu_L(e),0.11508562094591046,0.09904266263791209
EX_gly(e),-0.12871837703146854,0.2008528235832713
EX_h(e),19.019057567681617,28.081489783576988
EX_h2o(e),2.1301063741342015,10.128283359733295
EX_ile_L(e),-0.5745578527131218,0.27270339363746254
EX_k(e),2.6716406864579765e-14,2.3321341315748997e-13
EX_lac_L(e),0.8453816406518528,0.4398623316870641
EX_leu_L(e),-0.6576246229793551,0.32102574631644415
EX_lys_L(e),-0.3271305414296768,0.17594972988614418
EX_na1(e),-1.2363443602225742e-13,4.26284968719587e-13
EX_nh4(e),4.509390986761178,4.675113074446165
EX_o2(e),-10.982061039876385,1.9522735617689961
EX_orn(e),3.211405812240023,2.15201442900568
EX_phe_L(e),-0.27775221077271184,0.15566016695364712
EX_pi(e),-0.007857594577907037,0.00418873375385386
EX_pro_L(e),-0.3903944634809858,0.3930079153050792
EX_ser_L(e),-0.3683604088606933,0.18450351536645043
EX_thr_L(e),-0.004246191183092662,0.002263563506371371
EX_trp_L(e),-0.05474225848902977,0.029484887608375063
EX_tyr_L(e),-0.25837198036688075,0.14968946482959536
EX_urea(e),0.09546381122519222,0.16795979005016828
EX_val_L(e),-0.7127712536895787,0.3207383510812169
EX_mal_L(e),-13.064937937794243,6.1456984964563315
EX_ha(e),0.00041330568802010247,0.0002405099768236038
DM_atp_c_,1.9624854792221174,7.499391294578639
DM_gudac_c_,0.302301450113056,0.1907563792226135
DM_Tyr_ggn_c_,-0.00038654502510382827,0.00020605977841418034
DM_nadph[c],1.0318355038375968,1.5484581837151825
DM_nadph[m],10.398494362770485,12.633311064822902
DM_nadh_trans[m],58.09930931283195,74.88056999198696
