reaction,mean,std
EX_ala_L(e),-1.2602812916791915e-5,0.026594514840773513
EX_arg_L(e),-0.9225392988468399,0.05415663839545039
EX_asn_L(e),-0.027309127233621583,0.0035156836862827194
EX_asp_L(e),-0.030020980334381595,0.006414017333844292
EX_chol(e),-0.00041750637654257614,0.00018310816697652364
EX_cit(e),19.27362768142831,0.889918919333837
EX_cl(e),-6.45172804070171e-14,2.0158467915273933e-13
EX_co2(e),27.179783105079988,0.6921910348548077
EX_glc(e),-4.3316610139479215,0.13171047040362963
EX_gln_L(e),-7.895613634542514,0.8194212672602221
EX_glu_L(e),0.07602110656454274,0.03629822880252647
EX_gly(e),-0.48280798560211746,0.05617822200975259
EX_h(e),75.08954603058557,7.230408080605422
EX_h2o(e),-14.774981871096987,3.5078366384350987
EX_ile_L(e),-1.2715770436391727,0.09951115203115014
EX_k(e),-8.895995051716454e-15,1.989886044126167e-13
EX_lac_L(e),0.6427386836522501,0.12688117386237122
EX_leu_L(e),-1.3782994781243125,0.10761604208353245
EX_lys_L(e),-0.7323441116890634,0.06195576304989351
EX_na1(e),-2.0102675080124756e-13,5.28672574405911e-13
EX_nh4(e),6.125422565968149,0.9186809322083783
EX_o2(e),-11.250147112283788,1.5171194449698355
EX_orn(e),8.86549671322514,0.4389712248552643
EX_phe_L(e),-0.6605245379047988,0.06373458083546978
EX_pi(e),-0.008228091412396821,0.003608641258796979
EX_pro_L(e),-1.059064322899665,0.18040558308657367
EX_ser_L(e),-0.7401213610118196,0.07705930092900944
EX_thr_L(e),-0.004446405176724795,0.0019500854293228492
EX_trp_L(e),-0.14181743917630305,0.013533714042587014
EX_tyr_L(e),-0.6543243380834282,0.04754015288902897
EX_urea(e),-2.9200464268797075e-13,2.8716673495933152e-12
EX_val_L(e),-1.530626113903298,0.11476902587176638
EX_mal_L(e),-25.47108844573319,0.8890204229472419
EX_ha(e),0.0008824616070016589,3.157273517766361e-5
DM_atp_c_,0.1539214559652238,0.9837495513845321
DM_gudac_c_,0.9680061956393835,0.1281528115198657
DM_Tyr_ggn_c_,-0.00040477117689707143,0.00017752281740016857
DM_nadph[c],1.4172116078451489,0.16422408758488222
DM_nadph[m],41.1697288666626,3.6117922010871433
DM_nadh_trans[m],40.30922423685511,5.975022311490417
GLCt1r,4.3316610139479215,0.1317104704036291
HEX1,4.3316610139479215,0.13171047040362915
PGI,2.173943325441323,0.07886502981543282
PFK,0.019110701848949734,0.08331049020032123
FBA,0.01911070184894956,0.08331049020032172
TPI,0.018284357643911023,0.08330450037440293
G3PD1,-0.0008263442050382252,0.0003624145191012314
GAPD,0.03658190826998533,0.16660908389693502
PGK,-0.03658190826998751,0.1666090838969338
PGCD,-5.90006979712092e-17,1.1534819250962877e-14
PGM,-0.03658190826998759,0.16660908389693377
ENO,0.03658190826998771,0.16660908389693405
PYK,0.036581908269987494,0.1666090838969341
LDH_L,-0.6427386836522408,0.12688117386236414
L_LACt2r,-0.6427386836522408,0.12688117386236414
PGMT,-2.1576588040924953,0.0769634887863125
G6PDH2r,-6.813524882188364e-16,5.924183676022417e-14
PGL,-1.5204520709750823e-16,7.059631400543277e-15
GNDc,-2.7779923177211492e-16,1.9886416967021177e-14
RPE,-0.001626302445745523,0.0007132567943963265
RPI,-0.0016263024457434767,0.0007132567943961705
PRPPS,0.0024394536686153287,0.001069885191593601
TKT1,-0.0008131512228725341,0.0003566283971978262
TKT2,-0.0008131512228723636,0.00035662839719850786
TALA,-0.0008131512228725341,0.0003566283971978262
PYRt2m,-0.4700155694625439,0.21168673139634336
PDHm,10.799841603742308,0.45466846477209827
CSm,18.353509105510145,0.5483815530672852
ACONTm,-0.920118575918161,0.47430596433416283
ICDHxm,4.016989875491671,5.559754371807727
ICDHyrm,-4.937108451409837,5.509899209190965
AKGDm,0.0,0.0
SUCOAS1m,-2.7939060334254955,0.1346587678581998
SUCD1m,2.793906033425496,0.13465876785820066
FUMm,4.156094262352896,0.180368937281444
FUMtm,1.3621882289274012,0.14381569597891905
MDHm,20.194162339073387,3.0101073026354834
MDH,-1.9464507185789168,2.794366063499541
ME2,0.0016956040132447372,0.05115573923000284
ME2m,11.377775483578377,1.0553415335085774
PCm,0.10791831037352809,0.989874665593056
ADK1,170.37673846153766,7.677701357080448e-13
ADK3,-167.63344918713074,0.207538564333112
ATPtm,21.829044400237855,7.546286648931567
ADPtx,-0.011432369723185275,0.005013959981994888
ATPtx,0.011432369723185218,0.005013959981994849
NDPK1,-167.6325985870755,0.20752179015490088
NDPK1m,-2.7939060334254955,0.1346587678581998
NDPK2,4.312130933233855,0.15396856362480166
NDPK3,0.0014396269789648955,0.0006313854639336593
NDPK4,0.00019342382790679834,8.483099796221541e-5
NDPK5,0.000129621790769761,5.684897247855061e-5
NDPK7,0.00012990788674616737,5.697444722824626e-5
