reaction,mean,std
EX_ala_L(e),0.0019464940636610706,0.026261545258559067
EX_arg_L(e),-1.0169047079178835,0.05681034772798988
EX_asn_L(e),-0.024264019421277476,0.0033603037686124704
EX_asp_L(e),-0.02720333060634645,0.005730524333378571
EX_chol(e),-0.000673770565198879,1.4221427454144105e-5
EX_cit(e),16.494277057458543,0.7417474479133188
EX_cl(e),-5.826450433232821e-14,1.174631138387756e-13
EX_co2(e),23.24123901042509,0.49207903811928944
EX_glc(e),-3.848749377459725,0.11379386886745566
EX_gln_L(e),-6.829305560849895,0.7368229526400693
EX_glu_L(e),0.06801032345904105,0.03315263555896573
EX_gly(e),-0.4300053238195793,0.04954083313801223
EX_h(e),61.03651811526636,8.068110716827222
EX_h2o(e),-11.073502918512926,3.863714762106845
EX_ile_L(e),-1.1165514694646885,0.08587456321449619
EX_k(e),-4.7180037654470655e-15,1.0052189674210053e-13
EX_lac_L(e),0.7608116693379843,0.1463063260976316
EX_leu_L(e),-1.2161068816378968,0.09756341493528108
EX_lys_L(e),-0.6485395667566587,0.05166152433530141
EX_na1(e),-1.7826096154749394e-13,4.491851264104054e-13
EX_nh4(e),5.082657821559721,0.7453171000179594
EX_o2(e),-10.42246266711168,1.7928997395287658
EX_orn(e),7.95175278460344,0.37845986855079844
EX_phe_L(e),-0.5857538411333397,0.05612312334461945
EX_pi(e),-0.013278469773999718,0.00028027165975529305
EX_pro_L(e),-0.9260473720946353,0.16255357735527035
EX_ser_L(e),-0.6481750332856234,0.06736151294959747
EX_thr_L(e),-0.007175595625238116,0.0001514569170830951
EX_trp_L(e),-0.12592151608097288,0.01328527779409994
EX_tyr_L(e),-0.5794683309043107,0.043519729024676185
EX_urea(e),0.00016721916467056985,0.0031492233967388606
EX_val_L(e),-1.346895966450915,0.10319887991077654
EX_mal_L(e),-21.934096993793155,0.741972300074686
EX_ha(e),0.0007862873564475024,2.3336327181587715e-5
DM_atp_c_,0.043256651538069305,0.5286270732228133
DM_gudac_c_,1.0200719660430664,0.06616760990101266
DM_Tyr_ggn_c_,-0.000653218537267037,1.3787631186831051e-5
DM_nadph[c],1.1918942787084723,0.1347586938480691
DM_nadph[m],33.72879063981332,4.016469930113648
DM_nadh_trans[m],32.773956312913846,5.621806660755449
GLCt1r,3.848749377459729,0.11379386886745653
HEX1,3.8487493774597277,0.11379386886745665
PGI,1.922927796325427,0.05725704576502503
PFK,0.0017621244829121728,0.009646526242953505
FBA,0.0017621244829121566,0.009646526242953698
TPI,0.0004285726299083592,0.009645789723011142
G3PD1,-0.0013335518530028026,2.8147580072995036e-5
GAPD,0.0008784360557533922,0.019291590554904255
PGK,-0.0008784360557496314,0.019291590554904037
PGCD,1.1607739847907921e-15,1.105184160337627e-14
PGM,-0.0008784360557482955,0.019291590554904106
ENO,0.0008784360557483523,0.019291590554904103
PYK,0.000878436055748455,0.019291590554904505
LDH_L,-0.7608116693379774,0.14630632609762934
L_LACt2r,-0.7608116693379774,0.14630632609762934
PGMT,-1.9257265536396282,0.0569443022169612
G6PDH2r,1.83055998299077e-15,3.753116727767337e-14
PGL,-1.409744318726191e-16,7.260782362110479e-15
GNDc,5.040400396213323e-16,1.280274351066842e-14
RPE,-0.0026245221141301444,5.5396380876473043e-5
RPI,-0.002624522114131537,5.539638087537516e-5
PRPPS,0.00393678317119577,8.309457131367394e-5
TKT1,-0.0013122610570648022,2.7698190438852786e-5
TKT2,-0.0013122610570644611,2.7698190438454978e-5
TALA,-0.0013122610570648022,2.7698190438852786e-5
PYRt2m,-0.6478751989991938,0.1494026708675763
PDHm,9.16649637424724,0.380829047602123
CSm,15.76692687173901,0.4350462423137335
ACONTm,-0.7273501857195379,0.4138946119965256
ICDHxm,3.1045317588750905,4.419246503297239
ICDHyrm,-3.831881944594622,4.383998657402594
AKGDm,0.0,0.0
SUCOAS1m,-2.45005756136538,0.11594116689554879
SUCD1m,2.45005756136538,0.11594116689554927
FUMm,3.6216359749270404,0.121960446449863
FUMtm,1.1715784135616598,0.07537208144431634
MDHm,17.954619956854568,1.748109568928451
MDH,-2.238879277581802,1.6739937153062054
ME2,0.0,0.0
ME2m,9.839992289447432,0.51948016738218
PCm,0.025620716201000506,0.36225043816105257
ADK1,170.37673846153766,7.677701357080448e-13
ADK3,-167.9902750887751,0.11877172052044782
ATPtm,22.62233093649229,8.952141913019483
ADPtx,-0.018449524708458797,0.00038941828384943245
ATPtx,0.018449524708461524,0.00038941828385073815
NDPK1,-167.98890239290242,0.11877059171444547
NDPK1m,-2.45005756136538,0.11594116689554879
NDPK2,3.8463104605951206,0.11388588938812666
NDPK3,0.0023232657937522845,4.9037695695260025e-5
NDPK4,0.0003121468058309915,6.588553112421929e-6
NDPK5,0.00020918326554371448,4.41527841804256e-6
NDPK7,0.00020964496638646324,4.42502364216442e-6
NDPK8,0.0003123866351454865,6.593615242854572e-6
UMPK,0.0023549040329419882,4.9705491151517195e-5
NADH2_u10m,7.146586911679289,3.7518307374336457
CYOR_u10m,14.272746636406971,3.5990570225191676
CYOOm2,7.136373318203486,1.7995285112595838
ATPS4m,28.555706866289743,8.924237194016257
GlcN6P_synthase,1.918541149728382,0.05694063832415746
glucosamine-6-phosphate-N-acetyltransferase,1.918541149728382,0.05694063832415736
phosphoacetylglucosamine_mutase,1.918541149728381,0.05694063832415742
UDP-N-acetylglucosamine-diphosphorylase,1.918541149728382,0.0569406383241574
GALU,1.925726553639628,0.05694430221696146
UDP-glucose-6-dehydrogenase,1.918541149728382,0.05694063832415742
hyaluronan_synthase,0.0007862873564460585,2.3336327182031727e-5
transport_ha[c],0.0007862873564460585,2.333632718203173e-5
2AMADPTm,-0.6380474209888563,0.051651286854590486
2OXOADOXm,0.7632125183139999,0.05335601523506668
2OXOADPTm,0.7632125183139999,0.053356015235066515
34HPPOR,1.1591308747691627,0.06804505025158276
3DSPHR,0.00019353194483912614,4.084922458466123e-6
3HAO,0.12516509732514347,0.013285435124130487
3HBCOAHLm,1.3395770471106527,0.10320449035743942
3MOBt2im,1.3395770471106527,0.10320449035743912
3MOPt2im,1.1104805142547254,0.08586882550214707
4MOPt2im,1.2056911422533283,0.09757599388177958
AACOAT,2.364822017022491,0.11145730872681348
AASAD3m,0.6380474209888563,0.05165128685459042
AATAi,0.6380474209888563,0.05165128685459042
ACACT1,-2.3586721754530053,0.11146242971661238
ACACT10m,1.1104805142547245,0.08586882550214797
ACACT1rm,-0.7632125183140006,0.05335601523506656
ACACt2m,-1.2056911422533283,0.09757599388177965
ACCOAC,0.030545369810389536,0.0006447280176378585
ACITL,0.0,0.0
ACOAD10m,1.1104805142547256,0.08586882550214718
ACOAD8m,1.2056911422533287,0.09757599388177934
ACOAD9m,1.3395770471106527,0.10320449035743921
ACRNtm,2.7578338043557196,0.23286015386441325
ADSL1,0.0003123866352881964,6.593615256016982e-6
ADSL2,0.0015818791382539077,3.3389080162292604e-5
ADSS,0.0003123866352881964,6.593615256016977e-6
AGPAT1,0.001321725215617749,2.7897952566954746e-5
AICART,0.001581879138254351,3.338908016224609e-5
AIRCr,0.0015818791382539814,3.338908016218822e-5
AKGMALtm,7.6786992139164125,1.6872128598186233
ALATA_L,0.11205803428303494,0.030022521718873558
ALAt2r,-0.0019464940636610493,0.02626154525855945
AM6SAD,0.12516509732514347,0.013285435124130487
AMCOXO,0.12516509732514347,0.013285435124130487
