reaction,mean,std
EX_ala_L(e),0.07471216541533297,0.061812048081156964
EX_arg_L(e),-0.3961908330814473,0.1985894844076049
EX_asn_L(e),-0.008103276807147397,0.010098190998071408
EX_asp_L(e),-0.005817398725398775,0.015033094344296354
EX_chol(e),-0.0005875849972332219,5.813070477650125e-5
EX_cit(e),10.372445679486072,5.508130922817191
EX_cl(e),-4.8771653382573276e-14,2.752024402599019e-13
EX_co2(e),12.736483340719936,4.272027504406224
EX_glc(e),-2.191317950083923,0.9674516111547775
EX_gln_L(e),-3.7760102486939324,1.8390133830339506
EX_glu_L(e),0.11792533861177168,0.09613511039038197
EX_gly(e),-0.10620082032317592,0.19302525295925196
EX_h(e),15.649258574144623,23.919344886553723
EX_h2o(e),3.3059273834176786,9.041190470715055
EX_ile_L(e),-0.5363469616739713,0.23946197869722965
EX_k(e),2.785327524179593e-15,2.560787748279465e-13
EX_lac_L(e),1.0098632054723011,0.506614401891373
EX_leu_L(e),-0.6091644256021423,0.29083591669062864
EX_lys_L(e),-0.3013742968573099,0.13467745153431449
EX_na1(e),-1.3884005056752357e-13,7.407032073795461e-13
EX_nh4(e),5.304637124031579,5.109275736338733
EX_o2(e),-11.813350097040889,1.789225779402758
EX_orn(e),2.6185290860361246,2.2124604287793477
EX_phe_L(e),-0.23663887258936292,0.1321310951333563
EX_pi(e),-0.011579950250716422,0.0011456226291683244
EX_pro_L(e),-0.36218587461252144,0.4536356971826685
EX_ser_L(e),-0.3139760281591177,0.15970529517554596
EX_thr_L(e),-0.018289501157522012,0.13079193212788068
EX_trp_L(e),-0.0492097714673489,0.027590089988592918
EX_tyr_L(e),-0.26573946713545593,0.14322109008595327
EX_urea(e),0.09402167491175334,0.2560191358963314
EX_val_L(e),-0.6091311108552848,0.3142721842469692
EX_mal_L(e),-12.954678448054018,6.2304883116145815
EX_ha(e),0.0003665779450855098,0.0002287760962025864
DM_atp_c_,1.8462494890119416,7.524856833403571
DM_gudac_c_,0.3169844957642919,0.23132051108715937
DM_Tyr_ggn_c_,-0.0005696618881736412,5.6357543380225956e-5
DM_nadph[c],1.0803974919256392,1.8787183647883068
DM_nadph[m],8.093073212138096,10.854569981632267
DM_nadh_trans[m],44.07494357412886,63.16934630240674
GLCt1r,2.1913179500839233,0.9674516111547771
HEX1,2.191317950083923,0.9674516111547771
PGI,1.2284440774245644,0.6949646267261322
PFK,0.373088108112298,0.740834499680063
FBA,0.3730881081122973,0.7408344996800624
TPI,0.37192513795252685,0.7408308817944428
G3PD1,-0.0011629701597703956,0.00011505446078456784
GAPD,0.7645603545056386,1.4818413201036915
PGK,-0.764560354505642,1.4818413201036884
PGCD,0.09196174100826286,0.30067494550946533
PGM,-0.6725986134973798,1.4573330582545594
ENO,0.6725986134973801,1.4573330582545594
PYK,0.6725986134973818,1.4573330582545578
LDH_L,-1.0098632054722927,0.5066144018913744
L_LACt2r,-1.009863205472297,0.5066144018913712
PGMT,-0.9007164669657236,0.5581914424613409
G6PDH2r,0.062074533670015405,0.2959530724154375
PGL,0.062074533670016876,0.2959530724154374
GNDc,0.020691511223338517,0.09865102413847904
RPE,0.03909421688166102,0.19731368996274332
RPI,-0.02298031678835446,0.09863977127230131
PRPPS,0.003433208347522026,0.0003396526831642324
TKT1,0.019547108440831296,0.09865684498137309
TKT2,0.019547108440830727,0.09865684498137203
TALA,0.019547108440831323,0.09865684498137309
PYRt2m,-0.13769242847115604,2.271124048973009
PDHm,5.618132227975283,3.2002769020097417
CSm,9.641863277239029,5.824033799854946
ACONTm,-1.6762102223197592,2.6923723412518314
ICDHxm,41.189010915896866,64.01573244621314
ICDHyrm,-42.865221138216626,63.86694852782333
AKGDm,0.09979430918871221,0.4883196955050838
SUCOAS1m,-1.2335952770670129,0.5879593429023998
SUCD1m,1.2335952770670122,0.5879593429024002
FUMm,1.7534241887240485,0.6433215478795784
FUMtm,0.5198289116570366,0.30458067535328087
MDHm,5.294329631418237,9.701863936944704
MDH,2.62392314070148,7.893362101160407
ME2,0.23546718005438327,1.6684064208727039
ME2m,6.554382684603993,5.2320908783110305
PCm,0.7985580281575511,4.738546694077636
ADK1,170.37673846153766,7.677701357080448e-13
ADK3,-169.1622639666513,0.7372828508011493
ATPtm,41.76925818195127,13.064970160758083
ADPtx,-0.016089548111377895,0.0015917642139495574
ATPtx,0.016089548111373517,0.0015917642139516386
NDPK1,-169.16106685959102,0.7372778292394734
NDPK1m,-1.2335952770670129,0.5879593429023999
NDPK2,1.7969481104711307,1.116398638443555
NDPK3,0.002026084539018143,0.00020044371919725632
NDPK4,0.0002722184516720745,2.6930998108460646e-5
NDPK5,0.00018242552413897783,1.8047643044257845e-5
NDPK7,0.00018282816637818654,1.8087477071012725e-5
NDPK8,0.0002724276031426882,2.6951689793772577e-5
UMPK,0.0020536757631649037,0.00020317336224992256
NADH2_u10m,13.515222655440631,8.106766418002092
CYOR_u10m,20.86238297750148,3.7115807847517632
CYOOm2,10.43119148875074,1.8557903923758816
ATPS4m,44.80879712169286,11.345594982841929
GlcN6P_synthase,0.8944501861939147,0.5582136743534396
glucosamine-6-phosphate-N-acetyltransferase,0.8944501861939143,0.5582136743534396
phosphoacetylglucosamine_mutase,0.8944501861939144,0.5582136743534394
UDP-N-acetylglucosamine-diphosphorylase,0.8944501861939141,0.5582136743534394
GALU,0.9007164669657238,0.5581914424613403
UDP-glucose-6-dehydrogenase,0.894450186193914,0.5582136743534396
hyaluronan_synthase,0.00036657794516144047,0.00022877609604649154
transport_ha[c],0.0003665779451614405,0.00022877609604649154
2AMADPTm,-0.29222425712511185,0.13466301322499352
2OXOADOXm,0.3407743673731829,0.13693894791745945
2OXOADPTm,0.3407743673731837,0.13693894791745967
34HPPOR,0.4970662126098555,0.19328489677459573
3DSPHR,0.00016877624691050478,1.6697298652329835e-5
3HAO,0.048550110248072,0.027589977056529044
3HBCOAHLm,0.6027483933214068,0.31427910770412487
3MOBt2im,0.6027483933214075,0.31427910770412415
3MOPt2im,0.5310525745568947,0.23948779145134447
4MOPt2im,0.6000810187072944,0.2908475121906949
AACOAT,1.0971472313171513,0.34356869905099896
AASAD3m,0.2922242571251115,0.1346630132249933
AATAi,0.29222425712511163,0.13466301322499324
ACACT1,-1.091784048613362,0.3435703350694704
ACACT10m,0.5310525745569001,0.23948779145134177
ACACT1rm,-0.3407743673731828,0.13693894791745892
ACACt2m,-0.600081018707295,0.29084751219069543
ACCOAC,0.026638149486734753,0.0026353538822550746
ACITL,0.9456278200727142,4.936518732152497
ACOAD10m,0.5310525745568941,0.23948779145134394
ACOAD8m,0.6000810187072951,0.2908475121906951
ACOAD9m,0.6027483933214066,0.31427910770412465
ACRNtm,2.1990169472113283,4.959288325777696
ADSL1,0.00027242760326940015,2.6951689820245406e-5
ADSL2,0.001379532584358201,0.0001364793209144422
ADSS,0.00027242760326926787,2.69516898203642e-5
AGPAT1,0.001152656330323453,0.00011403409747133015
AICART,0.0013795325843603621,0.00013647932091543122
AIRCr,0.0013795325843577188,0.00013647932091382818
AKGMALtm,-1.222785372260602,9.440515059872157
ALATA_L,-0.03589501655062989,0.06950173937986229
ALAt2r,-0.07471216541532963,0.06181204808115447
AM6SAD,0.048550110248072,0.02758997705652905
AMCOXO,0.048550110248072056,0.027589977056529
ARGNm,0.09402167491170209,0.25601913589634717
ARGSL,0.021110738859553523,0.2300628480465917
ARGSS,0.021110738859554737,0.23006284804659086
ARGt4,0.3961908330814468,0.19858948440760427
ARGtm,0.09402167491169465,0.25601913589634423
ARTCOAL1,-2.405405793160753e-5,2.3797056542569778e-6
ARTCOAL2,-4.081456673876005e-5,4.037849061672732e-6
ARTFR11,0.00041167096391725905,4.072725372847719e-5
ARTPLM1,-0.0012973785193023844,0.00012835169046893926
ARTPLM2,-0.0011118417635853177,0.00010999624840986842
ASNNm,0.09061907335843782,0.5946544659816427
ASNS1,0.08786812872382689,0.5946326891922936
ASNt4,0.00810327680714684,0.010098190998070015
ASNtm,0.09061907335843816,0.5946544659816424
ASPCTr,0.002053675763172748,0.0002031733622492732
ASPGLUm,-3.4583565443048028,9.481390480403617
ASPTA,-3.5695509607741984,9.436250174491473
ASPTAm,3.5489756176632397,9.442576160428215
ASPt6,0.10599690173461893,0.8553289795438186
r0780,0.0008938637839653723,8.843134521945865e-5
C3STDH1Pr,0.0008938637839650422,8.843134521934478e-5
C3STKR2r,0.0008938637839650828,8.843134521938286e-5
C4STMO1r,0.0008938637839650744,8.843134521936481e-5
C4STMO2Pr,0.0008938637839650403,8.843134521934392e-5
CBPS,0.0020536757631646214,0.00020317336225137567
CBPSam,0.021110738859554425,0.23006284804659094
CDIPTr,8.287202361967161e-5,8.198659192798869e-6
CDS,0.00010349968251253213,1.0239385819715255e-5
CEPTC,0.0010009566701850677,9.902621231476769e-5
CHLPCTD,0.0010009566701850677,9.902621231476769e-5
CHOLK,0.0010009566701850677,9.902621231476769e-5
CHOLt4,0.0005875849972332219,5.813070477650125e-5
CITt4_2,-10.372445679486072,5.508130922817191
CITtam,-11.318073499558782,7.156998349384315
CLHCO3tex2,0.2702469589690829,3.811322751488527
CLS_hs,1.0313829446556605e-5,1.0203633133853773e-6
CO2t,-12.736483340719948,4.272027504406218
CO2ter,-0.0017877275679310286,0.00017686269043839625
CO2tm,-11.44200448550705,3.2818162538750975
CO2tp,-0.005363182703794621,0.0005305880713125803
COAtp,-0.005363182703790358,0.0005305880713167586
COAtr,-0.00041167096391959035,4.07272537243385e-5
CRNtim,2.199016947211325,4.9592883257776945
CSNAT,2.199016947211325,4.9592883257776945
CSNATm,2.1990169472113252,4.9592883257776945
CTPS2,0.0007352418955409432,7.273863316867746e-5
CYTK6,0.0011044563526978947,0.00010926559813377277
DESAT16_2,5.477694209505905e-5,5.419168739638732e-6
DESAT18_3,0.00046402473542246024,4.590669440337395e-5
DHCR242r,0.0008938637839648932,8.8431345219353e-5
DHCR72r,0.0008938637839648326,8.843134521932092e-5
DHCRD1,0.00016877624691050478,1.6697298652329835e-5
DHFR,0.00027221845167258607,2.6930998107609723e-5
DHORD9,0.0020536757631648022,0.00020317336224984832
DHORTS,-0.0020536757631649605,0.0002031733622497454
DHPR,0.23381227659302123,0.13212882260345385
DMATTx,0.0017877275679302905,0.0001768626904385824
DPMVDx,0.005363182703790997,0.0005305880713159599
DSAT,0.00016877624691050478,1.6697298652329835e-5
DTMPK,0.0002722184516720745,2.6930998108460646e-5
EBP1r,0.0008938637839648932,8.8431345219353e-5
ECOAH12m,0.602748393321407,0.3142791077041247
ECOAH1m,-0.3407743673731829,0.1369389479174589
ECOAH9m,0.5310525745568995,0.23948779145134183
ETF,6.1115113692306675,7.568320225368993
ETFQO,6.1115113692306675,7.568320225368993
FACOAL160i,0.0035904319968262134,0.00035520706520979006
FACOAL161,-5.477694209668016e-5,5.41916873976702e-6
FADH2tru,0.0008938637839646537,8.84313452193573e-5
FADtru,0.0008938637839650308,8.843134521925457e-5
