reaction,mean,std
EX_ala_L(e),0.07548966224072835,0.06415420275335701
EX_arg_L(e),-0.39900082804035103,0.19535696993412688
EX_asn_L(e),-0.008058765510688399,0.009987363074139794
EX_asp_L(e),-0.004262642818820068,0.014556955788422303
EX_chol(e),-0.0005893344426965257,5.5051121872223724e-5
EX_cit(e),9.76922785559312,5.496963379867336
EX_cl(e),-8.72262262419099e-14,5.396059672999447e-13
EX_co2(e),12.855833209065791,4.961522873112836
EX_glc(e),-3.2879659789442157,1.3985724450430257
EX_gln_L(e),-3.86831908954994,1.7662352326538036
EX_glu_L(e),0.1142662164799351,0.09634250021900681
EX_gly(e),-0.0984897333367376,0.1886964269443241
EX_h(e),14.60148052489139,24.836789924604766
EX_h2o(e),5.007268349987997,9.273907222842986
EX_ile_L(e),-0.5363366457515591,0.2412365027919135
EX_k(e),-2.086153472191654e-14,7.80278651974976e-13
EX_lac_L(e),0.9988133429574009,0.4976301183409641
EX_leu_L(e),-0.5785849340518641,0.28255035565659004
EX_lys_L(e),-0.29159204491101937,0.14005151281701342
EX_na1(e),-1.043076736095827e-13,9.517549418910037e-13
EX_nh4(e),5.090270188874482,5.223450812488438
EX_o2(e),-11.811438886108748,1.8414575416059398
EX_orn(e),2.4867769914109688,2.3988974959947824
EX_phe_L(e),-0.24402175119019248,0.1370614387069428
EX_pi(e),-0.011614427801224906,0.001084931125892068
EX_pro_L(e),-0.3467582075612117,0.4421874043747279
EX_ser_L(e),-0.34507419708990966,0.17797611076304237
EX_thr_L(e),-0.12076228724049141,0.5140067199603724
EX_trp_L(e),-0.048952803515997546,0.026826730308231635
EX_tyr_L(e),-0.25973749452344586,0.1396666259305549
EX_urea(e),0.13010576825370007,0.44252981985806916
EX_val_L(e),-0.6163571830938025,0.2967038104124836
EX_mal_L(e),-12.576844032256414,6.575091240739272
EX_ha(e),0.0006583125009152297,0.000292960789036003
DM_atp_c_,1.1986888338700554,6.102540833327989
DM_gudac_c_,0.3032814455058286,0.21507171141286124
DM_Tyr_ggn_c_,-0.0005713579701744891,5.3371897172540606e-5
DM_nadph[c],1.067528654120046,2.2039885237590258
DM_nadph[m],8.657900939638242,11.15559240072323
DM_nadh_trans[m],44.671184826177154,62.443281140477225
GLCt1r,3.2879659789442175,1.3985724450430248
HEX1,3.2879659789442175,1.3985724450430246
PGI,1.668151032560785,0.7297009780627204
PFK,0.06434916866628057,0.34538829459911863
FBA,0.06434916866628154,0.3453882945991185
TPI,0.06318273593874799,0.34539433850019685
G3PD1,-0.001166432727533362,0.0001089592353460463
GAPD,0.1287722237740357,0.6973165510111605
PGK,-0.12877222377404107,0.6973165510111584
PGCD,0.01761724134108977,0.17211057032034663
PGM,-0.1111549824329494,0.6655744260517977
ENO,0.11115498243295366,0.6655744260517967
PYK,0.1111549824329726,0.6655744260517932
LDH_L,-0.9988133429573989,0.4976301183409636
L_LACt2r,-0.9988133429573954,0.4976301183409652
PGMT,-1.6125674399076626,0.7148534046786632
G6PDH2r,0.007164387713234863,0.13755117990181354
PGL,0.007164387713232275,0.1375511799018131
GNDc,0.0023881292377436517,0.045850393300604496
RPE,0.0024806383380692127,0.09169429001539596
RPI,-0.004683749375160232,0.045857641272367966
PRPPS,0.0034434302061261803,0.0003216589464542797
TKT1,0.0012403191690338246,0.04584714500769829
TKT2,0.0012403191690341373,0.045847145007698084
TALA,0.001240319169033853,0.04584714500769829
PYRt2m,-0.5054362691959629,2.297556221784993
PDHm,5.514005436547723,3.2496629251092575
CSm,8.996525058296928,5.934251136519426
ACONTm,-1.895888025378046,2.7393369730365493
ICDHxm,41.75246319996714,63.012927093222515
ICDHyrm,-43.64835122534519,62.69928253842661
AKGDm,0.09515360434667922,0.4835065743220125
SUCOAS1m,-1.2361355617280227,0.5748772896784221
SUCD1m,1.2361355617280234,0.5748772896784232
FUMm,1.776924273510257,0.7476600229385271
FUMtm,0.5407887117822329,0.469067619312858
